,comment,like,time,title_list
102,"12:24 That's true power. I know a metal artist, sculpture that uses this tool with his works. His workshop is like from another world. I never stood close to it because I'm only a keyboard hero, but while watching him in his work process, I've learnt to appreciate and to understand how power can be used to create beauty.",20,5 days ago,염산 VS 용암 녹이기 대결
103,Metal,0,5 days ago,염산 VS 용암 녹이기 대결
104,"Any time these guys all get together, you know it's going to be massively entertaining!",6,1 day ago,염산 VS 용암 녹이기 대결
105,"This is the kind of thing we dream about when we were kids, and Mark Rober is doing it IRL!",899,7 days ago,염산 VS 용암 녹이기 대결
106,his content is always so fun thank you Mark for the amazing content,4,5 days ago,염산 VS 용암 녹이기 대결
107,I think the power of (real) lava comes from the sheer amount. Lava continuously coming out of a volcano would completely consume any of these objects.,1,6 days ago,염산 VS 용암 녹이기 대결
108,William is 100% the type of person to enter a video unannounced and I legitimately couldn’t tell if he actually did until everyone else showed up,0,9 hours ago,염산 VS 용암 녹이기 대결
109,"It was great to see you all together, needs to happen more often!",3,5 days ago,염산 VS 용암 녹이기 대결
110,"After watching the ice part, I think it's safe to say that Mark is a pyromaniac (he really likes fire).",0,8 hours ago,염산 VS 용암 녹이기 대결
111,I think william osman showing up despite the fact that he wasn't invited is one of the most in-character things i've seen from him,406,7 days ago,염산 VS 용암 녹이기 대결
112,My farts are better than Mark’s farts ,1,7 days ago,염산 VS 용암 녹이기 대결
113,So true lmao classic william,7,7 days ago,염산 VS 용암 녹이기 대결
114,Showing up uninvited... how can you even blieve that?,6,7 days ago,염산 VS 용암 녹이기 대결
115,honestly if it wasn't for the filming at Crunch Labs I would have guessed this was William Osman's second channel content. Surprised he didn't bring his own excavator.,9,7 days ago,염산 VS 용암 녹이기 대결
116, @dziubo1  we all know it was just a joke but it’s still funny,6,7 days ago,염산 VS 용암 녹이기 대결
117,would love to see nigel was allowed to use all types of chemical stuff. would be cool to see something like a big thermite reaction on the car,3,5 days ago,염산 VS 용암 녹이기 대결
118,"This is beautiful, engineering nerd meets chemistry nerd in just about the biggest science collab I could imagine. Thanks !!",1,5 days ago,염산 VS 용암 녹이기 대결
119,the collaboration we never knew we needed.,3,4 days ago,염산 VS 용암 녹이기 대결
120,"I’m far from a scientist, but if he would’ve just hit the diamond with the point up, it would’ve shatters into a thousand pieces.",3,5 days ago,염산 VS 용암 녹이기 대결
121,"8:35 Acetone would've been much more interesting since plastic toys are made of ABS, but it's technically not an acid, so I'm guessing that's why sulfuric acid was used instead.",1,3 days ago,염산 VS 용암 녹이기 대결
122,You know the video is going to be crazy when Mark decides to collab with Nilered and Kevin.,2.2K,7 days ago (edited),염산 VS 용암 녹이기 대결
123,Second best collab,6,7 days ago,염산 VS 용암 녹이기 대결
124,Nilered:scienceMark rober: engineeringKevin: both,37,7 days ago,염산 VS 용암 녹이기 대결
125,They were all on the safety third podcast too if you want to see more of them together,35,7 days ago,염산 VS 용암 녹이기 대결
126,Yep,3,7 days ago,염산 VS 용암 녹이기 대결
127,Yes,0,7 days ago,염산 VS 용암 녹이기 대결
128,And you know it’s gonna be unhinged when Will just shows up,36,7 days ago (edited),염산 VS 용암 녹이기 대결
129,Yeah!,0,7 days ago,염산 VS 용암 녹이기 대결
130,the greatest crossover since endgame,1,7 days ago,염산 VS 용암 녹이기 대결
131,Will is just there standing and commentating.,9,7 days ago,염산 VS 용암 녹이기 대결
132, @fieldmarshalcat what's first?,0,7 days ago,염산 VS 용암 녹이기 대결
133,This was so hilarious. Loved every minute of it.,1,5 days ago,염산 VS 용암 녹이기 대결
134,Asam sulfat harusnya pilih Pemukul kayu.. Auto hancur,1,4 days ago,염산 VS 용암 녹이기 대결
135,"No offense to Mark, but Nigel is my guy. He is probably less than half my age but reminds of every cool science class experiment I had growing up. Watch his stuff almost daily.",1,4 days ago,염산 VS 용암 녹이기 대결
136,Im so happy nile red has now been recognised by a larger youtuber and getting to collab with mark. A guy who likes physics vs a guy who loves chemistry,717,7 days ago,염산 VS 용암 녹이기 대결
137,My farts are better than Mark’s farts ,5,7 days ago,염산 VS 용암 녹이기 대결
138, @p-__  are you trying to poke fun at bots who post these type of comments?,2,7 days ago,염산 VS 용암 녹이기 대결
139, @Heggchandwich that a bot,11,7 days ago,염산 VS 용암 녹이기 대결
140,Yes Nile red is cool,1,7 days ago,염산 VS 용암 녹이기 대결
141,"id argue that nile is the larger youtuber. mark is a bigger 'default front page youtuber', but nile is a titan of the actual science yt community.",16,7 days ago,염산 VS 용암 녹이기 대결
142,Engineering*,1,7 days ago,염산 VS 용암 녹이기 대결
143,William Osman is forever everyone's sidekick.,1,7 days ago,염산 VS 용암 녹이기 대결
144,now they just need to make the nuke,0,7 days ago,염산 VS 용암 녹이기 대결
145,Maybe matpat can make a food theory on thespice level of the sauce he uses compared to lava.,1,2 days ago,염산 VS 용암 녹이기 대결
146,"Funnily enough Mark, your hammer could’ve easily broken that diamond. ActionLab broke a diamond by smashing a diamond with its point up so that’s why yours didn’t break ",2,3 days ago,염산 VS 용암 녹이기 대결
147,"Not surprised to see all these people here, William, Allen, Nigel, Kevin, and Mark are all and have been friends for years lol",1,4 days ago,염산 VS 용암 녹이기 대결
148,This is a really cool video! What is the difference between lava and heated acid?,0,4 days ago,염산 VS 용암 녹이기 대결
149,“I’m basically Oprah!” Was one of the funniest things mark has ever said,2,4 days ago,염산 VS 용암 녹이기 대결
150,The fact that mark can just get his hands on Lava and acid to the amount he can cover a car is crazy,10K,7 days ago,염산 VS 용암 녹이기 대결
151,This video will be #1 on Trending,168,7 days ago,염산 VS 용암 녹이기 대결
152, @ThisGuyDannyyy  I hope it will!,59,7 days ago,염산 VS 용암 녹이기 대결
153,Ya dude could probably get a vat of poison,61,7 days ago,염산 VS 용암 녹이기 대결
154,Daddy,20,7 days ago,염산 VS 용암 녹이기 대결
155,ikr,12,7 days ago,염산 VS 용암 녹이기 대결
156,just marking my place when this comment blows up,27,7 days ago,염산 VS 용암 녹이기 대결
157,Fr,4,7 days ago,염산 VS 용암 녹이기 대결
158,Gonna have 100K likes easily,8,7 days ago,염산 VS 용암 녹이기 대결
159,next up its cars covering lava and acid,8,7 days ago,염산 VS 용암 녹이기 대결
160, @tqcticall  it already has my notifications keep blowing up every 4 seconds,5,7 days ago,염산 VS 용암 녹이기 대결
161,Was NileRed using piranha solution? Because that should have dealt with the organic stuff quite well.,0,5 days ago,염산 VS 용암 녹이기 대결
162,"I don't think Mark has watched that much of Nigel's content... He has literally destroyed diamonds, hopefully he doesn't make soda out of that diamond ",1,3 days ago,염산 VS 용암 녹이기 대결
163,The Roblox world looks wonderful! I'm glad it's going to give more kids and curious minds a chance to interact with science in a fun way,1,2 days ago,염산 VS 용암 녹이기 대결
164,I wonder what the environmental impact of crushing a motor and all the oil seeping into the ground is.,8,5 days ago,염산 VS 용암 녹이기 대결
165,The oil seemed to be on dirt or some dead grass,1,2 days ago,염산 VS 용암 녹이기 대결
166,"Having never seen one of your videos and being a fellow scientist, keep on inspiring!",0,4 days ago,염산 VS 용암 녹이기 대결
167,"The addition of Will, Kevin, and Nigel was awesome. Please bring them on more often.",853,7 days ago,염산 VS 용암 녹이기 대결
168,"Technically a Lewis base but Chlorine Trifluoride (ClF3) would've mopped the floor with all comers. And then burned a hole through that floor.John D. Clark had some choice comments about ClF3 in ""Ignition! An Informal History of Liquid  Rocket Propellants"".",0,5 days ago,염산 VS 용암 녹이기 대결
169,"Потрясающе, спасибо за 20 минут интеллектуального и инженерного удовольствия!",3,4 days ago,염산 VS 용암 녹이기 대결
170,The collaboration on this vid is sooo incredible.,0,4 days ago,염산 VS 용암 녹이기 대결
171,You know it's going to be crazy when NileRed is involved,0,5 days ago,염산 VS 용암 녹이기 대결
172,"in the part with baseball bats, i would be dying from laughter when Mark would just casually pull out an industrial woodchipper",0,1 day ago,염산 VS 용암 녹이기 대결
173,"I'll admit, I was rooting for Nigel as I'm a huge NileRed fan, but everyone did awesome, and Kevin did the most satsifying destruction.",972,7 days ago,염산 VS 용암 녹이기 대결
174,considering that his car was the only one still able to be driven back with after it was over did he really loose in the end?,30,7 days ago (edited),염산 VS 용암 녹이기 대결
175, @cosmosyn2514  imagine it finally gives out in the middle of nowhere,13,7 days ago,염산 VS 용암 녹이기 대결
176, @thaumargaming3646  better than walking the whole distance lol,2,7 days ago,염산 VS 용암 녹이기 대결
177, @cosmosyn2514  well I mean he still had acid in his engine which can’t be amazing for the car,7,7 days ago,염산 VS 용암 녹이기 대결
178,why didnt he use Pirana Solution??,1,6 days ago,염산 VS 용암 녹이기 대결
179, @doblockphysics7087 LOL Fr pour those guppies on the running car see what wins,0,6 days ago,염산 VS 용암 녹이기 대결
180,"This is the kind of thing we dreamt about when we were kids, and Mark Rober is doing it IRL! What a legend",0,6 days ago,염산 VS 용암 녹이기 대결
181,I’m surprised that diamond didn’t shatter. Must have either not hit it hard enough or somehow missed a clevage point. Great video nonetheless though! What a collab!,0,5 days ago,염산 VS 용암 녹이기 대결
182,"It was the fault of the anvil.It wasn’t hardened steel, just a cheap $50 one from a second rate hardware store like harbor freight. That dent wouldn’t have been so deep if a real smithing anvil was used.Idk though if it would break, I honestly don’t know if the diamond or the anvil would win that battle.",0,2 days ago,염산 VS 용암 녹이기 대결
183,"Ah... Acid, Lava, Rober... the modern day variant of Rock, Paper, Scissors that nobody asked for. Well done. ",3,4 days ago,염산 VS 용암 녹이기 대결
184,"If mark let Nigel use any chemical based sciences then, according to a previous video Nigel made, he would have sealed the diamond in a quartz ampule, heated it up, and disintegrated it.(In the sealed quartz ampule the oxygen near instantaneously ran out, through a simple atom to molecule, and the quartz couldn't have melted at that temperature + the diamond is heated, compressed carbon atoms which when heated just disconnected from each other and turned into CO2 gas (science is easy and fun, especially when it comes to Nigel",0,5 days ago (edited),염산 VS 용암 녹이기 대결
185,"Theoretically, would it be possible to dunk a turkey in lava and perfectly cook it?",1,4 days ago,염산 VS 용암 녹이기 대결
186,"Honestly to even the odds Nigel should have been allowed to use any non-metallic, non-high explosive chemistry he wanted.",840,7 days ago,염산 VS 용암 녹이기 대결
187,It would have been way too easy. Acetone for the Legos.Gallium for the bat.CO₂ tablets for the car to starve the oxygen.,148,7 days ago,염산 VS 용암 녹이기 대결
188,Power tools to disassemble it,9,7 days ago,염산 VS 용암 녹이기 대결
189,Im pretty sure nigel could come up with something capable of dissolving pretty much everything if he can change in between rounds,50,7 days ago,염산 VS 용암 녹이기 대결
190," @tylerduncan5908  Galium would take too long, so he would still not win for that one.",8,7 days ago,염산 VS 용암 녹이기 대결
191,He could just make thermite which is pretty much lava,3,7 days ago,염산 VS 용암 녹이기 대결
192,technically lava is a chemical,1,7 days ago,염산 VS 용암 녹이기 대결
193, @Azide_zx Technically excavators are combinations of chemicals but that's not what anyone's talking about either,0,7 days ago,염산 VS 용암 녹이기 대결
194, @orangenostril  thats metallic though,0,6 days ago,염산 VS 용암 녹이기 대결
195,Mark is slowly turning into a mad scientist. ,1,1 day ago,염산 VS 용암 녹이기 대결
196,this is the most awesome collab i could’ve ever asked for,1,3 days ago,염산 VS 용암 녹이기 대결
197,Here for Nile Red  Love Nigel’s channel!!,0,1 day ago,염산 VS 용암 녹이기 대결
198,This was really cool!,223,6 days ago,염산 VS 용암 녹이기 대결
199,Nice ,0,5 days ago,염산 VS 용암 녹이기 대결
200,Nice,0,4 days ago,염산 VS 용암 녹이기 대결
201,,0,4 days ago,염산 VS 용암 녹이기 대결
202,Nice,0,4 days ago,염산 VS 용암 녹이기 대결
203,Nice ,0,1 day ago,염산 VS 용암 녹이기 대결
204,"I love the contrast between the chaotic natures of william, kevin, and nilered vs the clean science video editing of mark",6,4 days ago,염산 VS 용암 녹이기 대결
205,"The damage done also depends greatly on the lava you use.  Silicate lava (the melted ""lava rock"") is generally the coolest ranging from 800C-900C.   Whereas Ultramafic lava can be almost twice as hot, ranging from 1600C-2000C (hot enough to melt steel and vaporize a lot of materials).",616,7 days ago (edited),염산 VS 용암 녹이기 대결
206,,26,7 days ago,염산 VS 용암 녹이기 대결
207,the fluoro acid is TERRIFYING!!! there is no oopses allowed. that one needs an episode all to itself.,70,7 days ago,염산 VS 용암 녹이기 대결
208, @DumbOrangeFrog it’s a science channel deal with it,68,7 days ago,염산 VS 용암 녹이기 대결
209,"That and he only used orange juice amounts of it, instead of the cubic yards of it found in nature. Go Team Lava!",18,7 days ago,염산 VS 용암 녹이기 대결
210, @DumbOrangeFrog you're in the comment section of a science YouTube video ️,27,7 days ago,염산 VS 용암 녹이기 대결
211, @MUEHEHEHEHEHEHEHEHE ️,2,7 days ago,염산 VS 용암 녹이기 대결
212," @d1kgaws12 Metalworking including forging using crucibles is most definitely practiced and not prohibted in the US. They create lava all the time. You are definitely incorrect about it being illegal to ""posess"", which seems an odd way to look at someone working with molten materials. How exactly is a terrorist going to use LAVA to do anything? Lol. Drive their crucible truck full of lava that somehow isn't igniting him and the rest of the vehicle with radiant heat into a crowded market? Carry a crucible of lava onto the subway to attack someone with it?",11,7 days ago (edited),염산 VS 용암 녹이기 대결
213,Nerd,1,7 days ago,염산 VS 용암 녹이기 대결
214, @DumbOrangeFrog intellectual insecurities,2,7 days ago,염산 VS 용암 녹이기 대결
215,Mark: worked at nasaalso Mark: doesn’t know the strength of a diamond.,2,5 days ago,염산 VS 용암 녹이기 대결
216,I mean Nile was the last one laughing since he could actually drive away in the car while Mark and Kevin had to walk.,2,5 days ago,염산 VS 용암 녹이기 대결
217,Greatest scientific collaboration ever.,0,4 days ago,염산 VS 용암 녹이기 대결
218,"You could actually melt a metal instantly by mixing alkali and chlorine. I've done it by accident, my metal stirrer dissolve instantaneously.",1,5 days ago,염산 VS 용암 녹이기 대결
219,"The engineer of all people thought he could smash a DIAMOND with a HAMMER. lol. Also, this missed a perfect opportunity for THERMITE!Great video as always!",1,3 days ago (edited),염산 VS 용암 녹이기 대결
220,"I never thought I’d need NileRed, Kevin, and Mark in one video up until now.",474,7 days ago,염산 VS 용암 녹이기 대결
221,"Mark also was on their podcast, Safety Third!",12,7 days ago,염산 VS 용암 녹이기 대결
222,Why? They're all science YouTubers. A video like this was inevitable,5,7 days ago,염산 VS 용암 녹이기 대결
223,Don't forget William :D,15,7 days ago,염산 VS 용암 녹이기 대결
224,I never thought I’d see mark rober and Roblox in one video,7,7 days ago,염산 VS 용암 녹이기 대결
225,And Roblox being mentioned too is odd af,1,7 days ago,염산 VS 용암 녹이기 대결
226,My farts are better than Mark’s farts ,0,7 days ago,염산 VS 용암 녹이기 대결
227,This is a trio collab!,0,7 days ago,염산 VS 용암 녹이기 대결
228, @Xerdies who's he,0,7 days ago,염산 VS 용암 녹이기 대결
229," @PortugalZeroworldcup  The unannounced guest and referee - William Osman, also a science youtuber",0,7 days ago,염산 VS 용암 녹이기 대결
230,The only reason Nile lost is because Piranha solution isn't an acid (I know it won't destroy everything). Realistically Nile could have destroyed everything with not having the constriction of using only acids and a lil time,0,5 days ago,염산 VS 용암 녹이기 대결
231,I'd watch a top gear episode with these four.,0,1 day ago,염산 VS 용암 녹이기 대결
232,Hey Mark. I've been wondering lately. Would it be possible to achieve a focused lensing effect with heat distortion?,4,4 days ago,염산 VS 용암 녹이기 대결
233,That’s a really nice interesting idea. I hope he sees this.,1,2 days ago,염산 VS 용암 녹이기 대결
234,Thank you Mark for translating into Russian and other languages,1,14 hours ago,염산 VS 용암 녹이기 대결
235,The excavator made me realize… Mark is just David Dobrick with common sense and empathy.,0,1 day ago,염산 VS 용암 녹이기 대결
236,"William better be in the next competition, he's literally the definition of a wildcard",624,7 days ago,염산 VS 용암 녹이기 대결
237,My farts are better than Mark’s farts ,0,7 days ago,염산 VS 용암 녹이기 대결
238,"""For today's 'make a dessert challenge', Kevin is baking a pie with the power of refracted sunlight, Nile is chemically leavening, and using exothermic reactions to bake a cake, and I think Will is trying to... scream... a s'more into melting?""",16,7 days ago,염산 VS 용암 녹이기 대결
239,"I'd like to see Styropyro, he is a true wildcard",8,7 days ago,염산 VS 용암 녹이기 대결
240,He’s OP.,1,7 days ago,염산 VS 용암 녹이기 대결
241,Not the hand wash alarm going off though lol,1,7 days ago,염산 VS 용암 녹이기 대결
242,Not the hand wash alarm going off though lol,0,7 days ago,염산 VS 용암 녹이기 대결
243,,0,7 days ago,염산 VS 용암 녹이기 대결
244,He was very subpar,0,7 days ago,염산 VS 용암 녹이기 대결
245, @rickeykoga2312  Ratio,3,7 days ago,염산 VS 용암 녹이기 대결
246, @magnusbjarni  He would be so cool too!,1,7 days ago,염산 VS 용암 녹이기 대결
247,I think we are seeing more from the MrBeast style of videos  GJ Mark! ,0,3 days ago,염산 VS 용암 녹이기 대결
